1306	Purple Couch	Barricade	Common	2	1	Comfy spot to hangout and unwind.	736eac590eeb4f51bbe604c81cb6cf22
1307	Red Couch	Barricade	Common	2	1	Comfy spot to hangout and unwind.	cece4643646b4244a34f594bbaf60834
1308	Yellow Couch	Barricade	Common	2	1	Comfy spot to hangout and unwind.	c7428365b26348d08c96938ff5640406
1309	Blue Cot	Barricade	Common	2	1	Warm bed perfect for a home.	40cea9c052934435909942582758a147
1310	Green Cot	Barricade	Common	2	1	Warm bed perfect for a home.	0a5c63322bdb439896237c933fcbb055
1311	Orange Cot	Barricade	Common	2	1	Warm bed perfect for a home.	8c434d54a97c4012b0cc8456ef5454eb
1312	Purple Cot	Barricade	Common	2	1	Warm bed perfect for a home.	0b02499a008d41f78ece1a9d53e1664b
1313	Red Cot	Barricade	Common	2	1	Warm bed perfect for a home.	34b80e51ab5b47c2a243ff85bd6cff7d
1314	Yellow Cot	Barricade	Common	2	1	Warm bed perfect for a home.	9e80c4e3366349e89716943757fd1210
1315	Blue Beach Chair	Barricade	Common	2	1	Comfy spot to relax in the shade.	cd1e2889b73b4a5cbd3a0b1af7eb7d9e
1316	Green Beach Chair	Barricade	Common	2	1	Comfy spot to relax in the shade.	fe0653532f0944c495ca404420672f04
1317	Orange Beach Chair	Barricade	Common	2	1	Comfy spot to relax in the shade.	e14f9c4e27544968a54b946412dfa403
1318	Purple Beach Chair	Barricade	Common	2	1	Comfy spot to relax in the shade.	9dacf96665b04b2b97e47f767f0be13e
1319	Red Beach Chair	Barricade	Common	2	1	Comfy spot to relax in the shade.	3b3217ef2c2443c7a513dc02e22f44ae
1320	Yellow Beach Chair	Barricade	Common	2	1	Comfy spot to relax in the shade.	b6abf11e824b4e8bb275b781eb086f0b
1321	Blue Patio Umbrella	Barricade	Common	1	2	Enjoy a nice day in the shade, or keep dry from the rain!	3fc297047e834042901ac9083e996fad
1322	Green Patio Umbrella	Barricade	Common	1	2	Enjoy a nice day in the shade, or keep dry from the rain!	5f79e4816d9841e5acccc1e758a43f65
1323	Orange Patio Umbrella	Barricade	Common	1	2	Enjoy a nice day in the shade, or keep dry from the rain!	7ed2ef07175f4fb493a00774e0cb8dbd
1324	Purple Patio Umbrella	Barricade	Common	1	2	Enjoy a nice day in the shade, or keep dry from the rain!	0a9c7e69c0e34db98be6d09bb6e085f2
1325	Red Patio Umbrella	Barricade	Common	1	2	Enjoy a nice day in the shade, or keep dry from the rain!	1793de88863a41ef8ee7b8bab3d9ad79
1326	Yellow Patio Umbrella	Barricade	Common	1	2	Enjoy a nice day in the shade, or keep dry from the rain!	97af6b04ea644b3b8c8696f780581872
1327	Book	Barricade	Common	1	1	Keep track of important information.	0b20822f17774ad3a0827ad5313ce7b3
1328	Note	Barricade	Common	1	1	Keep track of important information.	62a748bf40be48719fe79b8c3e065a79
1329	Maple Hatch	Barricade	Uncommon	1	1	Maple trapdoor ideal for keeping out unwanted visitors.	ae9cd991d3ae420fa8292598c99ced4c
1330	Birch Hatch	Barricade	Common	1	1	Birch trapdoor ideal for keeping out unwanted visitors.	09af865de1744194a18600dad2d80aef
1331	Pine Hatch	Barricade	Rare	1	1	Pine trapdoor ideal for keeping out unwanted visitors.	9644027036e0433ebdc512dc7b41ac2c
1332	Metal Hatch	Barricade	Epic	1	1	Metal trapdoor ideal for keeping out unwanted visitors.	23f0953c6dc04b399fa6b8a6882a48f0
1333	Military Top	Shirt	Rare	3	2	Military uniform shirt.	e248594387164c739a969f9f2b9da2da
1334	Military Bottom	Pants	Rare	2	2	Military uniform pants.	e58b42b450ac40609838cd7304671477
1335	Military Helmet	Hat	Rare	2	2	Military headwear to prevent injury.	a796d974eef04f18823823ce4d94645b
1336	Military Vest	Vest	Rare	2	2	Bullet proof military gear.	e97565ee9bf74fd494f29058ef3dfa79
1337	Paintball Gun	Gun	Uncommon	3	2	Painting tool chambered in Paintballs.	a6e98db69d43463083a5537d4d2113c5
1338	Paintballgun_Barrel	Barrel	Common	2	1		6d21cfabdb8f482eb505fa96ca123672
1339	Blue Paintball Hopper	Magazine	Uncommon	2	1	Painting grade <color=uncommon>Paintball Gun</color> magazine. Designed to fit 35 paintballs.	7cf7a94b4b7d4811b06405ef6da55c74
1340	Green Paintball Hopper	Magazine	Uncommon	2	1	Painting grade <color=uncommon>Paintball Gun</color> magazine. Designed to fit 35 paintballs.	296eb7939e6d40438066fe40a000e707
1341	Orange Paintball Hopper	Magazine	Uncommon	2	1	Painting grade <color=uncommon>Paintball Gun</color> magazine. Designed to fit 35 paintballs.	8b1f738e2e4c420795d61c26ce92961d
1342	Purple Paintball Hopper	Magazine	Uncommon	2	1	Painting grade <color=uncommon>Paintball Gun</color> magazine. Designed to fit 35 paintballs.	95231f3f2871424888cda61f4f035a09
1343	Red Paintball Hopper	Magazine	Uncommon	2	1	Painting grade <color=uncommon>Paintball Gun</color> magazine. Designed to fit 35 paintballs.	0c69d1f3918845b3ac338c12fb45f385
1344	Yellow Paintball Hopper	Magazine	Uncommon	2	1	Painting grade <color=uncommon>Paintball Gun</color> magazine. Designed to fit 35 paintballs.	c3a715da9ae0443c9350f627584abef4
1345	Plot	Barricade	Rare	2	1	Planting area perfect for raising crops of food.	5a4f31f088e24e6f967eeb45a698699e
1346	Flashbang	Throwable	Rare	1	1	Military grade throwable device for disorienting senses.	99fdab8202c64f5c8dcb8278d5e5a8ae
1347	Raw Minnow	Food	Common	1	1	Rather smelly and fishy.	1b7034184634492c9f78e11b42c651db
1348	Cooked Minnow	Food	Common	1	1	Rather smelly and fishy.	0cb79578847f4d26a17b55d31f44402c
1349	Raw Goldfish	Food	Common	1	1	Rather smelly and fishy.	0b12b6e13f6349b9a9925f08f1576548
1350	Cooked Goldfish	Food	Common	1	1	Rather smelly and fishy.	263325e3ad4a496bb6ca1b5fa10dfb4b
1351	Raw Bass	Food	Uncommon	3	1	Rather smelly and fishy.	00f066e5a3a24ae5b9a07d184266f78c
1352	Cooked Bass	Food	Uncommon	3	1	Rather smelly and fishy.	c5b7615b46aa4b9fbd8e9904188e8b80
1353	Stealy Wheely Automobiley	Vehicle_Lockpick_Tool	Uncommon	2	1	Tool for unlocking cars.	1f315672d98f4ebbb9f76255faa43721
1354	Ghillie Top	Shirt	Epic	3	2	Military foliage stealth shirt.	0dd24f9481344c32bffbaf6e2e5cb44f
1355	Ghillie Bottom	Pants	Epic	2	2	Military foliage stealth pants.	4b501244f334429fbd5ea2aefbfb07de
1356	Ghillie Hood	Hat	Epic	2	2	Military foliage stealth hood.	accdb37f38674b479d03f60127fd772f
1357	Ghillie Vest	Vest	Epic	2	2	Military foliage stealth vest.	7054375e00c941c399c56d7a0cd81259
1358	Pilot Top	Shirt	Uncommon	3	2	Airliner pilot uniform shirt.	dce4cb8f520041289111467f11e1204e
1359	Pilot Cap	Hat	Uncommon	2	2	Airliner pilot uniform cap.	914f3fdf8a004536960970ae6ece0d65
1360	Teklowvka	Gun	Rare	2	2	Swedish pistol chambered in Teklowvka ammunition.	853940d81e814f08999740dd41bf6003
1361	Teklowvka Magazine	Magazine	Rare	1	1	Low caliber ranger grade <color=rare>Teklowvka</color> magazine. Designed to fit 15 rounds.	51fe7c7b30f94b42a58a3bcb429b07dd
1362	Augewehr	Gun	Epic	4	2	Austrian assault rifle chambered in Ranger and Military ammunition.	5e3a0ee1f2364ca9a97fa41a5d5b3dd8
1363	Augewehr Scope	Sight	Epic	2	1	Rail mounted 4x zoom scope.	30155577a2994b54be220c7c187a702d
1364	Hell's Fury	Gun	Legendary	5	3	Russian minigun chambered in Hell's Fury ammunition.	e62c7cf4a9f44fed941eb065b7f19f5c
1365	Hell's Fury Drum	Magazine	Legendary	2	2	Low caliber ranger and military grade <color=legendary>Hell's Fury</color> drum. Designed to fit 250 rounds.	ce21da9e0870488abb18d9d6ab8d06c8
1366	Vonya	Gun	Rare	4	2	Russian shotgun chambered in Vonya ammunition.	40be5267368d4236ada00643b9916a14
1367	Vonya Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	1120bc209f06400b98850771a4958a47
1368	Vonya Magazine	Magazine	Rare	1	1	Ranger grade <color=rare>Vonya</color> magazine. Designed to fit 7 shells.	1820a01602cf44b186f06a2e8e29aa6c
1369	Bulldog	Gun	Rare	3	2	Israeli carbine chambered in Bulldog ammunition.	b9d78d60a3aa43448174ab76e30778e8
1370	Bulldog Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	e434200d0c1849ce8eafe2b42c5f0c46
1371	Bulldog Magazine	Magazine	Rare	1	2	Low caliber ranger grade <color=rare>Bulldog</color> magazine. Designed to fit 45 rounds.	23968791c0b74df298495c6f2f39725d
1372	Friendly Sentry	Sentry	Epic	2	2	Covers an area by automatically peppering obviously dangerous threats with gunfire.	5a7281e9af4c435b8cb7f9f5acf05aa9
1373	Hostile Sentry	Sentry	Epic	2	2	Covers an area by automatically peppering even slightly dangerous threats with gunfire.	8f7670d2dabc449d8f38c8cb656c6acf
1374	Carepackage	Storage	Epic	1	1		fe71781c60314468b22c6b0642a51cd9
1375	Fusilaut	Gun	Epic	4	2	French assault rifle chambered in Ranger and Military ammunition.	2d4777e326f64ecb9d0128ac9d8d0cd3
1376	Fusilaut Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	21f47aa7085544b4a71f0974204cd909
1377	Nightraider	Gun	Epic	4	2	German assault rifle chambered in Ranger and Military ammunition.	5fdd8480f0f24f3a97b852df1017c3a5
1378	Nightraider Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	23ef93d72a38452a8450da223efc5ddc
1379	Calling Card	Gun	Rare	3	2	Russian carbine chambered in Calling Card ammunition.	72fb197fed3144798a89978f15726e4c
1380	Calling Card Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	c5b1f3d27ce642bca6672dcbaee265e4
1381	Calling Card Magazine	Magazine	Rare	2	2	Low caliber ranger grade <color=rare>Calling Card</color> magazine. Designed to fit 71 rounds.	c06e8f82af4f42f9bfa6e7d33c96fb97
1382	Ekho	Gun	Legendary	5	2	Russian sniper rifle chambered in Ekho ammunition.	01c16ecf832f436b91b60bba0e2ee943
1383	Ekho Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	95a11447da97458c9d39393d755d1ce2
1384	Ekho Magazine	Magazine	Legendary	1	1	High caliber ranger grade <color=legendary>Ekho</color> magazine. Designed to fit 7 rounds.	042a65fd920d48d1839d54d8ec038bd1
1385	Mafia Fedora	Hat	Uncommon	2	2	Mobster head embellishment.	0e8aae882cd144b598cc8800edd19e09
1386	Mafia Tuxedo Top	Shirt	Uncommon	3	2	Mobster tuxedo, very few bloodstains.	868f9f2ca18f4b8b897ed4458f366290
1387	Mafia Tuxedo Bottom	Pants	Uncommon	2	2	Mobster tuxedo, very few bloodstains.	6ee78588bdc04ff9a24819d93cf6bfa8
1388	Beret	Hat	Uncommon	2	2	Bill's.	eabd65c48ed44ff3a209e122a8a7f7da
1389	Spec Ops Beret	Hat	Legendary	2	2	Bill's.	be0028f0680740d282bd3d1c2ae37954
1390	Pool Cue	Melee	Common	1	3	Cool off with a game of pool between hits!	e7dbcbb19147424db1e23fdb3ca0ff48
1391	Tracksuit Top	Shirt	Common	3	2	Keep warm while exercising.	b2b95d273c72485a8c1a2a279e6f01c9
1392	Tracksuit Bottom	Pants	Uncommon	2	2	Keep warm while exercising.	0d0d5992fc9041b58aab60b2ff1262ca
1393	Precision Charge	Charge	Epic	1	1	Remotely detonated precise explosive.	182e94a79d4b4d3bab9baac0d1d76b23
1394	HMG	Gun	Epic	1	1	Heavy machine gun chambered in HMG ammunition.	fb0c1080e83b4fbfbf9e0775eab29450
1395	HMG Box	Magazine	Epic	2	2	Military grade <color=epic>HMG</color> box. Designed to fit 50 rounds.	5de40f42976d4e148d62eb86d170e1cc
1396	Ghillie Netting	Barricade	Epic	1	1	Military foliage stealth cover.	ccabeb8c2f1549ef8aee4c8bca5c456c
1397	Ghillie Netting	Barricade	Epic	1	1	Military foliage stealth cover.	ba34cd2c642b4b53b0333d841b9bde73
1398	Trout Sandwich	Food	Rare	1	1	Tasty trout in a blanket of bread.	79f92a0be40d40f090bda0bdf577fd4e
1399	Salmon Sandwich	Food	Rare	1	1	Tasty salmon in a blanket of bread.	8026e02a7a15431babd550cbdb4436d0
1400	Minnow Sandwich	Food	Rare	1	1	Tasty minnow in a blanket of bread.	c4ed2972e1984164aa18ceadca56ea40
1401	Goldfish Sandwich	Food	Rare	1	1	Tasty goldfish in a blanket of bread.	1b5dbd2eacb947c3b557972ec7fa5b9b
1402	Venison Sandwich	Food	Rare	1	1	Tasty venison in a blanket of bread.	ccfb35166fc4446bbd34c30562a92b4a
1403	Bass Sandwich	Food	Rare	1	1	Tasty bass in a blanket of bread.	a079be7fdcea49ea9f7dd5dc6d7a7752
1404	Beef Sandwich	Food	Rare	1	1	Tasty beef in a blanket of bread.	34c726fe3bcf48c4add440627e3d6507
1405	Cheese Steak Sandwich	Food	Rare	1	1	Tasty cheese steak in a blanket of bread.	ac1687cb166d44cfb7fc13371934b83b
1406	BLT Sandwich	Food	Rare	1	1	Bacon, lettuce, and tomato in a blanket of bread.	8c26cca0a6af4d49a0b0360ebed74b32
1407	Beef Sandwich	Food	Rare	1	1	Tasty beef in a blanket of bread.	e0c949f376e949fb92310733b62abfd0
1408	Cloth Mannequin	Barricade	Uncommon	2	2	Cloth mannequin for storing clothes.	68d9141f7b40442ca91a87655442a920
1409	Metal Mannequin	Barricade	Epic	2	2	Metal mannequin for storing clothes.	b98e6dcc04284219a279a95a09b98c6a
1410	Maple Plaque	Storage	Uncommon	2	1	Maple plaque for storing trophies.	0311abc5e8f948dcaa6d841d47fee4dd
1411	Birch Plaque	Storage	Common	2	1	Birch plaque for storing trophies.	014c8244baac4e9b9cc08963cb90e1e4
1412	Pine Plaque	Storage	Rare	2	1	Pine plaque for storing trophies.	9a64b4678ba54194956578bed6831f6d
1413	Metal Plaque	Storage	Epic	2	1	Metal plaque for storing trophies.	ba28cf47b37544c4a38f130d15d3d9aa
1414	Maple Ramp Wall	Structure	Uncommon	2	1	Maple ramp wall. Beware of termites.	e945786f6d04407db620db422ef660e8
1415	Birch Ramp Wall	Structure	Common	2	1	Birch ramp wall. Beware of termites.	3c837630fb1c46778d32ab83201446c1
1416	Pine Ramp Wall	Structure	Rare	2	1	Pine ramp wall. Beware of termites.	c679722bbfc349cd840ce0ad2abc8305
1417	Metal Ramp Wall	Structure	Epic	2	1	Metal ramp wall. Beware of robotic termites.	e3b7d35c1b8346fb9c51d33460e05b6e
1418	Brick Ramp Wall	Structure	Epic	2	1	Zombies can huff and puff, but they aren't getting in.	c3782fe9676b49a5b6ec814096c1ae48
1419	Coalition Bottom	Pants	Uncommon	2	2	Coalition uniform pants.	73aa210e4d054db0bae430e071dc74db
1420	Ensign Coalition Top	Shirt	Uncommon	3	2	Coalition Ensign rank uniform shirt.	3f9208beeb74400d9759df0d4b90c976
1421	Lieutenant Coalition Top	Shirt	Rare	3	2	Coalition Lieutenant rank uniform shirt.	c675dbda953c474ba6e19d3af8d9d2b9
1422	Major Coalition Top	Shirt	Epic	3	2	Coalition Major rank uniform shirt.	1adc0f566d334835a62059c17f422e20
1423	Commander Coalition Top	Shirt	Legendary	3	2	Coalition Commander rank uniform shirt.	c53ebf05a7dc446aba4d9ea301856dc0
1424	Captain Coalition Top	Shirt	Legendary	3	2	Coalition Captain rank uniform shirt.	f71ab61dd213490c81aa4e006130b9b4
1425	Coalition Vest	Vest	Rare	2	2	Bullet proof coalition gear.	a54ef1d16268467696bdfc2b28fcf6c1
1426	Coalition Cap	Hat	Uncommon	2	2	Coalition Ensign rank uniform hat.	f539aa0ca3ae49f29ab0708cd1e67f8e
1427	Coalition Helmet	Hat	Rare	2	2	Coalition Lieutenant rank uniform hat.	df6e49cc69404d4886edd83265eee13b
1428	Coalition Beret	Hat	Epic	2	2	Coalition Major rank uniform hat.	8f82d4cb44444c30b031be90597261dc
1429	Coalition Captain Hat	Hat	Legendary	2	2	Coalition Captain rank uniform hat.	def7794c2e4d426992083c6c538a2a2b
1430	Upgraded Cake Blueprint	Supply	Common	2	1	Guide to hiding a <color=uncommon>Stealy Wheely Automobiley</color> in a <color=epic>Cake</color>.	92597ac5ebac45f0a08a79c0f2d36126
1431	Upgraded Cake	Food	Epic	2	2	So delicious and moist. There's a note attached <i> remember not to eat this one </i>!	dc8e6ec1b81e448490ffd32a4ac6b286
1432	Upgraded Fishing Rod	Fisher	Epic	3	1	Long-range fish generator. Reinforced to catch stronger, more powerful fish.	cce39bd61f9b4536a5ea670a61c012a7
1433	Upgraded Fishing Rod Blueprint	Supply	Common	2	1	Guide to reinforcing a <color=uncommon>Fishing Rod</color> for catching larger fish.	1c47939b50344c79852e1b4376debbfc
1434	Raw Giant Squid	Food	Legendary	4	2	Quite slippery!	aca1f2285fd54ba99bfdeb2d4e75155b
1435	Cooked Giant Squid	Food	Legendary	2	2	Quite slippery!	cedb2b864cc74f13a95134a30ea08359
1436	Quadbarrel	Gun	Epic	3	2	American shotgun chambered in 12 Gauge Shells.	28bfc446b42645a9a452abe34182edbf
1437	Quadbarrel Blueprint	Supply	Common	2	1	Guide to converting a <color=uncommon>Masterkey</color> to 12 Gauge with 4 barrels.	e91ff5483a0f43028046baef6de84a93
1438	Bayonet	Tactical	Rare	3	1	Side mounted sword.	60ca549dc68e4c3e91470df6545c7ce7
1439	Bayonet Blueprint	Supply	Common	2	1	Guide to creating a tactical <color=rare>Bayonet</color> attachable to guns.	4d6b717fd0ce44fc874d7d2e58044a03
1440	Industrial Gas Can	Fuel	Rare	3	3	Extra large can of gasoline.	6c0962c45f874fec9373765cf8c29976
1441	Shadowstalker Mk. II	Gun	Mythical	5	2	Prototype railgun chambered in <color=mythical>Shadowstalker Mk. II</color> ammunition.	3b1ae9b68f19425b8dc0345a6f3c7ffc
1442	Shadowstalker Mk. II Scope	Sight	Mythical	1	1	Rail mounted Shadowstalker Mk. II zoom scope.	5b2f26a78cee4a02a92261e37562d9e4
1443	Shadowstalker Mk. II Drum	Magazine	Mythical	1	1	Prototype grade <color=mythical>Shadowstalker Mk. II</color> ammunition.	0c8f9650c7cc439799026f1012d900ab
1444	Bluntforce_Muffler	Barrel	Common	2	1		49db6d891f1a4af2acd6c7190f072e51
1445	Walkie Talkie	Tool	Rare	1	2	Communicate by voice regardless of distance.	cdaf67e77a5a45c5b099fa2f844e967d
1446	Earpiece	Mask	Rare	1	1	Listen to radio communications without a Walkie Talkie.	2ecf1b15a59f4125a2d55c88479529c2
1447	Scalar	Gun	Rare	3	2	American carbine chambered in Scalar ammunition.	12eef9a2f8124dc6abb81ffb82e9f1fe
1448	Scalar Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	53e51e5c158a453a9fd1e0de47929b05
1449	Scalar Magazine	Magazine	Rare	1	2	Low caliber military grade <color=rare>Scalar</color> magazine. Designed to fit 30 rounds.	ac116a0130b94b07938dd8cc7b01485a
1450	Vehicle Battery	Vehicle_Repair_Tool	Uncommon	2	2	Vehicle electrical power source.	098b13be34a7411db7736b7f866ada69
1451	Tire	Tire	Uncommon	2	2	Replacement for destroyed wheels.	5a59fbb525e6414e8b05be253e461ed5
1452	Whole Coconut	Supply	Common	1	1	Brown drupe.	4eb2a43ed6144aedb491c2d9bdae69e1
1453	Split Coconut	Food	Common	1	1	Brown drupe.	a8cedea61f3748b286056d4813717d49
1454	Black Trunks	Pants	Common	2	2	Beach shorts.	dea4d433b0d7486db7cb700ac60821aa
1455	Blue Trunks	Pants	Common	2	2	Beach shorts.	315b6f4eb4384f3cb694e610eec0b058
1456	Green Trunks	Pants	Common	2	2	Beach shorts.	f4b213d9e1574908aa91156b4aa5d56f
1457	Orange Trunks	Pants	Common	2	2	Beach shorts.	7a7299e085124decaad412164c819caf
1458	Purple Trunks	Pants	Common	2	2	Beach shorts.	00b5649525eb44ea951b941bab608c90
1459	Red Trunks	Pants	Common	2	2	Beach shorts.	1eedda8c87bb49b4ab90be2a8c270888
1460	White Trunks	Pants	Common	2	2	Beach shorts.	8df8a93797dd4aea8dce8bbc60ea44c3
1461	Yellow Trunks	Pants	Common	2	2	Beach shorts.	bcd8c96c11b04a7dae46d107625a2831
1462	Coastguard Top	Shirt	Uncommon	3	2	Coastguard uniform shirt.	94fd2aa0d44e4b40a67eac6c41e1f6f1
1463	Coastguard Bottom	Pants	Uncommon	2	2	Coastguard uniform pants.	3dd2ed7d6e2840ada9553cefb9db9ed4
1464	Blindfold	Glasses	Uncommon	2	1	Block out your vision.	6740b586ceef4d419c15633698503443
1466	Boombox	Barricade	Common	2	2	Play tunes to keep up morale.	db4346abc6a040d2ae51987dac2a4dc5
1467	Maple Placard	Barricade	Uncommon	2	2	Maple placard coupled with colorful markers.	6e4ee84becc449aeaa631ea54c3f6de4
1468	Birch Placard	Barricade	Common	2	2	Birch placard coupled with colorful markers.	6f1db95a321747bab4fc844a428e2489
1469	Pine Placard	Barricade	Rare	2	2	Pine placard coupled with colorful markers.	c1b74e7d95eb46789439123d47ca6627
1470	Metal Placard	Barricade	Epic	2	2	Metal placard coupled with colorful markers.	dcbc219ece95406faf63d820ea8e76e1
1471	HMG	Gun	Epic	1	1	Heavy machine gun chambered in HMG ammunition.	d3270ede04e54eadba9d2e4befc9cfab
1472	Fighter Pilot Helmet	Hat	Rare	2	2	Standard issue to pilot a fighter jet.	28e4684966a846ef9c1ed937e96ebf87
1473	Fighter Pilot Top	Shirt	Rare	3	2	Standard issue to pilot a fighter jet.	75b1c9bb21974adc8ec08abf410d9789
1474	Fighter Pilot Bottom	Pants	Rare	2	2	Standard issue to pilot a fighter jet.	85e2d759677847e9b3bd28ec9371a361
1475	Jackhammer	Melee	Uncommon	3	2	Boulder chewing machine of death.	d2d2666f5b484f18abc7f3fa656694d0
1476	Luger	Gun	Uncommon	2	2	German pistol chambered in Luger ammunition.	90b25d37520b4330a452e36e82a41023
1477	Maschinengewehr	Gun	Epic	3	2	German submachine gun chambered in Maschinengewehr ammunition.	b007c73f4a23448bbe2d828240eae17d
1478	Maschinengewehr Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	4895752ce455430c84dbf574f4906773
1479	Maschinengewehr Magazine	Magazine	Epic	1	2	Low caliber ranger grade <color=epic>Maschinengewehr</color> magazine. Designed to fit 32 rounds.	78cb493018b8451e8ea7664434483e53
1480	Determinator	Gun	Uncommon	2	2	American revolving shotgun chambered in 12 Gauge Shells.	ac73fb1922374ef18a8e7c04d1403ba3
1481	Empire	Gun	Rare	3	2	German submachine gun chambered in Empire ammunition.	154bce6b02f14a9c9ec26b314297a9b3
1482	Empire Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	ad3bb7dd36764c899eeb52644b76b5e1
